index	tweet_id	sentiment
6701	#1412793463775526912	2
6702	#1412695280890388481	2
6703	#1412804806650044422	1
6704	#1412798499196911624	1
6705	#1412790420074082308	1
6706	#1412796087979712517	1
6707	#1412752280634511367	2
6708	#1412961240079601667	0
6709	#1425931507559014402	2
6710	#1425704888496005120	0
6711	#1425810167577391106	2
6712	#1425794247907753995	0
6713	#1425799005456375808	2
6714	#1425902894289760259	1
6715	#1425986174888386561	1
6716	#1425953268895727616	1
6717	#1426030059224174594	2
6718	#1425673327314620422	0
6719	#1425888717110083584	0
6720	#1425815621615378432	2
6721	#1425936379788152837	0
6722	#1418291895898284033	1
6723	#1418321044960538625	0
6724	#1418257288654200835	2
6725	#1418176458346860544	1
6726	#1418310571032711168	2
6727	#1418190339215486981	2
6728	#1418182435037196291	1
6729	#1418412970405629957	0
6730	#1418218095903002631	2
6731	#1418062816175706113	0
6732	#1418262235554721792	2
6733	#1418248322503135238	2
6734	#1418312239275249667	0
6735	#1418250584046686214	2
6736	#1418177319936544771	2
6737	#1418213473872277508	1
6738	#1418355815128477697	2
6739	#1410326236694339586	1
6740	#1410154273946537984	1
6741	#1410230979172524036	1
6742	#1410302000147755009	2
6743	#1410105547685126148	1
6744	#1410159297393266690	1
6745	#1410418748754784262	2
6746	#1410134718864146432	1
6747	#1410107451848933380	0
6748	#1410443915522502656	2
6749	#1410443915442868233	2
6750	#1410355202419412992	0
6751	#1410247628395220993	0
6752	#1410269679600357381	2
6753	#1410392323855306755	2
6754	#1410174296882921473	2
6755	#1410160431042269187	1
6756	#1410434715887169537	2
6757	#1410267170336956417	1
6758	#1410284889589489671	2
6759	#1425586133929537543	1
6760	#1425547570328182786	2
6761	#1425325906709651457	2
6762	#1425458182529376256	0
6763	#1425451032411197453	2
6764	#1425517371138232320	2
6765	#1425481674960248840	2
6766	#1425316237903466500	2
6767	#1425631711216476163	1
6768	#1425520918206504970	2
6769	#1425309716301811723	2
6770	#1425572461496750083	0
6771	#1425644443273736211	2
6772	#1425609125988294661	1
6773	#1425429205299384331	2
6774	#1414155790974275585	1
6775	#1414152952734965760	2
6776	#1414126385086357511	2
6777	#1414284934542360578	2
6778	#1414414228140675076	0
6779	#1414094926292258816	2
6780	#1414273527201648647	1
6781	#1414086117985447938	2
6782	#1414368229087080453	2
6783	#1414292797327384577	0
6784	#1414138967994245120	2
6785	#1414172055281483779	2
6786	#1414098701082001414	2
6787	#1414373188130144258	1
6788	#1414233960268419072	2
6789	#1414258655231414282	0
6790	#1414380758362464262	1
6791	#1418723870635401223	0
6792	#1418523675536547845	2
6793	#1418527026710040578	2
6794	#1418454948245803008	1
6795	#1418546827843018756	0
6796	#1418456213973610496	2
6797	#1418607051526209537	1
6798	#1418583256547610625	0
6799	#1418681084670251013	2
6800	#1418513477946200070	0
6801	#1418713992684572681	0
6802	#1418533486730915846	2
6803	#1418423257099751425	2
6804	#1418526193532375049	1
6805	#1418750080958570499	2
6806	#1418677743982583809	2
6807	#1418645520311013386	0
6808	#1418731086486507527	1
6809	#1424170521927639042	1
6810	#1423983640200060937	0
6811	#1424005080118931465	2
6812	#1424020668891402250	2
6813	#1424142660294545408	0
6814	#1423990932320423941	0
6815	#1424200271404670980	1
6816	#1424101609080950784	0
6817	#1424047238532141059	2
6818	#1423886121931583497	2
6819	#1424166172610674695	1
6820	#1424187030452400134	2
6821	#1424175735246401536	0
6822	#1424083171813904390	2
6823	#1423869352793812993	2
6824	#1424070357221265410	1
6825	#1423878613863047170	1
6826	#1424818427726868481	1
6827	#1424738688219574277	2
6828	#1424724691625947147	2
6829	#1424800683543367682	2
6830	#1424902337202642944	1
6831	#1424836071406260224	0
6832	#1424606394280521729	2
6833	#1424611176500146184	2
6834	#1424606933508497410	2
6835	#1424632637956689929	1
6836	#1424787008749281286	2
6837	#1424816813259608067	1
6838	#1419979137243127827	1
6839	#1420158926918602753	2
6840	#1420079333868068866	1
6841	#1420066758052835330	1
6842	#1420067939298930690	2
6843	#1420136699716259841	0
6844	#1420050930230349824	2
6845	#1420013604846415876	0
6846	#1420037277925920777	2
6847	#1419926628499660811	2
6848	#1420166580806160387	0
6849	#1420228795965972484	2
6850	#1419955737841778694	2
6851	#1419931384253194241	2
6852	#1419938497935273985	2
6853	#1419887411664990241	1
6854	#1420047679900426240	2
6855	#1420001037625139202	2
6856	#1423693302231035907	2
6857	#1423660729027026946	0
6858	#1423831723586973697	2
6859	#1423809528206921728	2
6860	#1423617485262266375	1
6861	#1423600169954648071	2
6862	#1423839476586098689	2
6863	#1423617915643908107	0
6864	#1423605508615835649	2
6865	#1423688339673305096	2
6866	#1423662321688358914	2
6867	#1423659307036553216	2
6868	#1423541769673785347	1
6869	#1423760462903226373	2
6870	#1423735695005339657	1
6871	#1423605341774696450	2
6872	#1423507358257348609	2
6873	#1410953915370180608	1
6874	#1410920517838716928	0
6875	#1411024393841659911	2
6876	#1410979866359386113	1
6877	#1410870071073951744	2
6878	#1411037965149683712	1
6879	#1410916482788245510	2
6880	#1411170057443438595	2
6881	#1410817640734642176	2
6882	#1410948272261369861	2
6883	#1411078502787391488	2
6884	#1411038351902248961	2
6885	#1411077574189539329	2
6886	#1410812891998027778	2
6887	#1410988606106132485	2
6888	#1410898005977296900	2
6889	#1418990512271347712	2
6890	#1418961725219655690	2
6891	#1418868558327599112	2
6892	#1419002904602501120	2
6893	#1418785779824869377	1
6894	#1418828850155433986	2
6895	#1418790605262663680	2
6896	#1418797540435275778	1
6897	#1418901018050445313	1
6898	#1419081397881421827	1
6899	#1418924294957043714	2
6900	#1419016761098346502	0
6901	#1419049448265506822	1
6902	#1418926085761343493	2
6903	#1418895319761260544	0
6904	#1418849122594000901	2
6905	#1418977027491876865	2
6906	#1418966268632346642	0
6907	#1418882043874844674	2
6908	#1409134672911777793	0
6909	#1409022495714254860	2
6910	#1409157106465394688	2
6911	#1409259698356854786	2
6912	#1409193132017737736	2
6913	#1409074158814760965	2
6914	#1409021854933729282	2
6915	#1409038692056895488	2
6916	#1409050296651714563	0
6917	#1409075067233869824	0
6918	#1409248614749200385	2
6919	#1409300574395420676	2
6920	#1409217611909398531	2
6921	#1409030785487626240	2
6922	#1409180870406144000	0
6923	#1409078958847455234	2
6924	#1409251335325761548	0
6925	#1409140569700503552	0
6926	#1409177109025619972	2
6927	#1409155241203974151	2
6928	#1417522557633253379	2
6929	#1417595907382648833	2
6930	#1417514237212037120	2
6931	#1417679478038298625	2
6932	#1417541450691084293	2
6933	#1417539827432624132	2
6934	#1417506408812224512	2
6935	#1417602824482000901	2
6936	#1417495354073833484	2
6937	#1417608325387018241	2
6938	#1417393985857937416	2
6939	#1417533567895285761	0
6940	#1417377160889839668	2
6941	#1417375736676028417	2
6942	#1417578817032359936	0
6943	#1417554467860459523	2
6944	#1410060250456145925	2
6945	#1409859683234594818	2
6946	#1409860463886798856	2
6947	#1409874425625952271	2
6948	#1409960912413466633	0
6949	#1409801914955538433	2
6950	#1409806192415707138	2
6951	#1410083298173407232	2
6952	#1409813658792710145	2
6953	#1409923704302227457	2
6954	#1409904689509023746	0
6955	#1409887900297314313	2
6956	#1410025561204817920	2
6957	#1410061348847894534	2
6958	#1409863802649202694	1
6959	#1409768094965374982	0
6960	#1409775585753194497	0
6961	#1409498047843766275	2
6962	#1409436510575812608	2
6963	#1409408077728829445	2
6964	#1409422932900679683	2
6965	#1409570574603595781	2
6966	#1409721799697260547	2
6967	#1409631948809543686	1
6968	#1409649349206835200	2
6969	#1409544122940018691	2
6970	#1409397820877066240	2
6971	#1409581277175586820	2
6972	#1409530793873969154	2
6973	#1409511205178429447	2
6974	#1409617811387740161	1
6975	#1409483095410102276	2
6976	#1409538370578141205	1
6977	#1409528132823044105	2
6978	#1409584390145929217	2
6979	#1414979180706603010	2
6980	#1415114748253937664	2
6981	#1414946230669565966	2
6982	#1414942455737225218	2
6983	#1415027031088287751	2
6984	#1415090983080022016	1
6985	#1414984171525652480	2
6986	#1414923664466792451	2
6987	#1414917921659359238	2
6988	#1415151816241676293	2
6989	#1414913963825975302	0
6990	#1415042606678126592	1
6991	#1414957374184558603	2
6992	#1415150989821235201	2
6993	#1415036894115737604	1
6994	#1414943119653711884	1
6995	#1414944314229202951	0
6996	#1415430088502304770	0
6997	#1415403105924042753	1
6998	#1415394365086715904	2
6999	#1415178253715722243	2
7000	#1415366301355290627	2
7001	#1415178097117122565	2
7002	#1415267026436726789	0
7003	#1415187161146662914	2
7004	#1415378822262771715	2
7005	#1415327379442962434	2
7006	#1415354306333605896	2
7007	#1415192497085718529	2
7008	#1415300903192731648	1
7009	#1415268871771234308	2
7010	#1413299762770632705	2
7011	#1413256358594551808	2
7012	#1413122420718784512	1
7013	#1413195076206047239	2
7014	#1413329503435243522	0
7015	#1413338325964963841	2
7016	#1413218708130992130	2
7017	#1413183342024040451	2
7018	#1413080526630670338	0
7019	#1413114939980587017	1
7020	#1413225312243101697	2
7021	#1413033841984303106	2
7022	#1413247886020710402	2
7023	#1413058899750621184	2
7024	#1413156840322465792	0
7025	#1423372856168157186	1
7026	#1423340900189675522	2
7027	#1423359745717530624	2
7028	#1423287701990686721	2
7029	#1423255354515804163	2
7030	#1423393433947975687	2
7031	#1423474474079297541	2
7032	#1423307646900183046	2
7033	#1423296265090174977	2
7034	#1423429756633157636	1
7035	#1423460638353883139	1
7036	#1423321297103196163	1
7037	#1423161174783311873	2
7038	#1423171428724076544	2
7039	#1423296762563993601	2
7040	#1423141013162364932	2
7041	#1423291866473140228	2
7042	#1423366018647343104	1
7043	#1423405278490415107	1
7044	#1415533956229959682	2
7045	#1415568784220246016	2
7046	#1415875779976699907	2
7047	#1415533760427171847	1
7048	#1415849378187595778	2
7049	#1415596752829251588	1
7050	#1415639398197125121	2
7051	#1415687624262660098	1
7052	#1415864046306226177	1
7053	#1415791935156019202	0
7054	#1415731292038123523	1
7055	#1415636131518066692	2
7056	#1415799677954502667	1
7057	#1415641753508630528	2
7058	#1415649345949470722	2
7059	#1415781224166088710	2
7060	#1415680709436477454	0
7061	#1415605597307736064	2
7062	#1415854411570548736	2
7063	#1415886390848544773	1
7064	#1415885867143503874	2
7065	#1415885196025634821	0
7066	#1415885110965059585	2
7067	#1415885068707373062	2
7068	#1415886205544243200	2
7069	#1415885419481157633	2
7070	#1415885419481157633	2
7071	#1415885419481157633	2
7072	#1415885419481157633	2
7073	#1415885419481157633	2
7074	#1415885419481157633	2
7075	#1415885419481157633	2
7076	#1415885419481157633	2
7077	#1415885419481157633	2
7078	#1415885419481157633	2
7079	#1415885419481157633	2
7080	#1415885419481157633	2
7081	#1415885419481157633	2
7082	#1415885419481157633	2
7083	#1415885419481157633	2
7084	#1415885419481157633	2
7085	#1415886649746018311	2
7086	#1415885657029885954	0
7087	#1415885411612823553	2
7088	#1415886426957172737	2
7089	#1415886519923924995	2
7090	#1415886789718548480	2
7091	#1415885228019798016	0
7092	#1415885626138714119	2
7093	#1415886248820936706	2
7094	#1407269630536605702	2
7095	#1407320814551195659	2
7096	#1407380335696908289	2
7097	#1407329562179088391	2
7098	#1407301790601670658	2
7099	#1407246980850585602	1
7100	#1407312587297943559	2
7101	#1407542107665965058	2
7102	#1407369305214361606	2
7103	#1407342764514291722	0
7104	#1407302702044913664	1
7105	#1407460920045883396	2
7106	#1407188113852485632	2
7107	#1407237632799694849	2
7108	#1407496891361865730	2
7109	#1406294973444624392	2
7110	#1406157491495444480	2
7111	#1406319267772080130	2
7112	#1406246515438493700	2
7113	#1406259886913118213	2
7114	#1406215056652750848	0
7115	#1406336993827516416	1
7116	#1406315736876867585	1
7117	#1406401178775146498	2
7118	#1406282644099264515	2
7119	#1406441175607697413	2
7120	#1406306268449542154	2
7121	#1406260835144458240	0
7122	#1406319135450034177	2
7123	#1406154281607065607	0
7124	#1406436940539437058	0
7125	#1406211690350448640	1
7126	#1419658767109525513	1
7127	#1419587969703317509	2
7128	#1419650786494197762	2
7129	#1419554275672215553	2
7130	#1419558775762079746	2
7131	#1419842019040501764	2
7132	#1419700235153117187	0
7133	#1419595381126664192	1
7134	#1419545185713758209	2
7135	#1419536705376321537	2
7136	#1419807746820476932	1
7137	#1419709600081850370	2
7138	#1419653240753381379	1
7139	#1419633698975232008	0
7140	#1419522938399723522	2
7141	#1419633102725451777	1
7142	#1412482941528141828	2
7143	#1412440471729688582	0
7144	#1412382296641003527	1
7145	#1412289471127736320	2
7146	#1412411424773742592	2
7147	#1412615520197787650	0
7148	#1412399365126123522	2
7149	#1412379457793544196	1
7150	#1412267696184463360	1
7151	#1412401829871341571	1
7152	#1412277894047428610	1
7153	#1412534643987988485	1
7154	#1412426614907052034	2
7155	#1412589541198766082	2
7156	#1412442094732464130	2
7157	#1412521942175813634	2
7158	#1412264004991557642	0
7159	#1412274757651763202	2
7160	#1412390775741030402	1
7161	#1421367592950767617	2
7162	#1421624611595194371	2
7163	#1421420275778916363	2
7164	#1421503917574217730	2
7165	#1421386268361990145	0
7166	#1421327326193717250	2
7167	#1421378878006730755	1
7168	#1421481791639199747	0
7169	#1421433098193891330	2
7170	#1421513191855583232	2
7171	#1421335745629868034	2
7172	#1421559799649431562	0
7173	#1421407622054350855	2
7174	#1421614849285627904	1
7175	#1421366334726750211	2
7176	#1421473460874776579	2
7177	#1421353768155680771	2
7178	#1411247069818404866	0
7179	#1411337996083810305	1
7180	#1411480614260428803	2
7181	#1411355116804788226	2
7182	#1411323890031267841	2
7183	#1411425676490645507	0
7184	#1411398855606820869	2
7185	#1411339099739361286	1
7186	#1411312465099563010	2
7187	#1411412154021036036	2
7188	#1411509210232262658	2
7189	#1411443376969424898	2
7190	#1411319315350147076	1
7191	#1411387443409002505	1
7192	#1411339024128692228	2
7193	#1411227875013955586	2
7194	#1411285836520300550	0
7195	#1411184425665236992	2
7196	#1422347528217894917	2
7197	#1422183710477148161	2
7198	#1422244720718266369	2
7199	#1422182306236698633	1
7200	#1422403234409324550	0
7201	#1422162772595380230	1
7202	#1422259555581390849	0
7203	#1422184339270295561	2
7204	#1422203433231298565	0
7205	#1422192476929118210	2
7206	#1422271159324839942	2
7207	#1422301454128324610	0
7208	#1422198387839889410	2
7209	#1422133405152579589	1
7210	#1422311958091636737	1
7211	#1422386932084969472	2
7212	#1422333824017522691	1
7213	#1417846847276818434	1
7214	#1417784896710483969	2
7215	#1417881720838262784	2
7216	#1417922601654132736	2
7217	#1418014223095853057	0
7218	#1417770852502974466	2
7219	#1417839557307887617	2
7220	#1417816646589296643	2
7221	#1417769616789606401	1
7222	#1417928813581946881	2
7223	#1417788538997940224	2
7224	#1417862711061385218	2
7225	#1417826760889184259	2
7226	#1417842011806257155	0
7227	#1417715318424752136	2
7228	#1417753658070953988	2
7229	#1417838009815289863	1
7230	#1417771775593701376	2
7231	#1426088761432190976	2
7232	#1426279000121516040	2
7233	#1426035537656389632	2
7234	#1426248076533116941	2
7235	#1426251829059350530	2
7236	#1426181873366089729	2
7237	#1426265692685410316	0
7238	#1426108635348930560	2
7239	#1426106280335269888	2
7240	#1426166476839456769	2
7241	#1426215920838615051	2
7242	#1405977393974632452	2
7243	#1405752132725137410	1
7244	#1405795815801638913	2
7245	#1405970920586547204	2
7246	#1405951052646600706	1
7247	#1405805097456738310	1
7248	#1405902580346019848	2
7249	#1405880550301306894	2
7250	#1405755418643623941	1
7251	#1405896196724461568	0
7252	#1406007752732909573	2
7253	#1405887827381043201	1
